"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"BacKÖKÉNY","2 Jun 2024, 16:10","2 Jun 2024, 17:42","","Hammer Curl (Dumbbell)",,"",1,"normal",32,10,,,
"BacKÖKÉNY","2 Jun 2024, 16:10","2 Jun 2024, 17:42","","Hammer Curl (Dumbbell)",,"",2,"normal",36,8,,,
"BacKÖKÉNY","2 Jun 2024, 16:10","2 Jun 2024, 17:42","","Hammer Curl (Dumbbell)",,"",3,"normal",36,10,,,
"BacKÖKÉNY","2 Jun 2024, 16:10","2 Jun 2024, 17:42","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,15,,,
"BacKÖKÉNY","2 Jun 2024, 16:10","2 Jun 2024, 17:42","","Back Extension (Weighted Hyperextension)",,"",1,"normal",20,12,,,
"BacKÖKÉNY","2 Jun 2024, 16:10","2 Jun 2024, 17:42","","Back Extension (Weighted Hyperextension)",,"",2,"normal",20,12,,,
"BacKÖKÉNY","2 Jun 2024, 16:10","2 Jun 2024, 17:42","","Back Extension (Weighted Hyperextension)",,"",3,"normal",20,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Leg Raise Parallel Bars",0,"",0,"normal",,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Leg Raise Parallel Bars",0,"",1,"normal",,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Leg Raise Parallel Bars",0,"",2,"normal",,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Leg Raise Parallel Bars",0,"",3,"normal",,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Cable Crunch",0,"",0,"normal",35,10,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Cable Crunch",0,"",1,"normal",40,8,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Cable Crunch",0,"",2,"normal",40,10,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Cable Crunch",0,"",3,"normal",30,15,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Hip Thrust (Machine)",,"",0,"warmup",80,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Hip Thrust (Machine)",,"",1,"normal",120,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Hip Thrust (Machine)",,"",2,"normal",160,10,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Hip Thrust (Machine)",,"",3,"normal",180,8,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Hip Thrust (Machine)",,"",4,"normal",200,6,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Single Leg Press (Machine)",,"",0,"normal",75,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Single Leg Press (Machine)",,"",1,"normal",110,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Single Leg Press (Machine)",,"",2,"normal",140,10,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Single Leg Press (Machine)",,"",3,"normal",160,8,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Lying Leg Curl (Machine)",,"",0,"normal",30,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Lying Leg Curl (Machine)",,"",1,"normal",30,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Lying Leg Curl (Machine)",,"",2,"normal",30,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Lying Leg Curl (Machine)",,"",3,"normal",30,10,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Seated Calf Raise",,"",0,"normal",60,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Seated Calf Raise",,"",1,"normal",70,12,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Seated Calf Raise",,"",2,"normal",80,10,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Seated Calf Raise",,"",3,"normal",90,10,,,
"Legz","1 Jun 2024, 12:19","1 Jun 2024, 14:26","12 Barrels of cheese","Seated Calf Raise",,"",4,"normal",95,10,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Leg Raise Parallel Bars",,"",0,"normal",,20,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Leg Raise Parallel Bars",,"",1,"normal",,16,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Leg Raise Parallel Bars",,"",2,"normal",,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Leg Raise Parallel Bars",,"",3,"normal",,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Overhead Press (Barbell)",,"",0,"normal",40,8,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Overhead Press (Barbell)",,"",1,"normal",50,6,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Overhead Press (Barbell)",,"",2,"normal",50,6,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Overhead Press (Barbell)",,"",3,"normal",50,6,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Rear Delt Reverse Fly (Machine)",,"A drop gyilkos",0,"normal",58,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Rear Delt Reverse Fly (Machine)",,"A drop gyilkos",1,"normal",64,9,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Rear Delt Reverse Fly (Machine)",,"A drop gyilkos",2,"normal",64,9,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Rear Delt Reverse Fly (Machine)",,"A drop gyilkos",3,"normal",69,5,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Rear Delt Reverse Fly (Machine)",,"A drop gyilkos",4,"dropset",50,5,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Rear Delt Reverse Fly (Machine)",,"A drop gyilkos",5,"dropset",36,5,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Cable)",,"",1,"normal",5,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Cable)",,"",2,"normal",7.5,10,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Cable)",,"",3,"normal",7.5,10,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Y Raises",,"",0,"normal",10,10,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Y Raises",,"",1,"normal",10,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Y Raises",,"",2,"normal",10,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Y Raises",,"",3,"normal",10,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Dumbbell)",,"",0,"normal",12,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Dumbbell)",,"",1,"dropset",8,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Dumbbell)",,"",2,"normal",12,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Dumbbell)",,"",3,"dropset",8,12,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Dumbbell)",,"",4,"normal",12,10,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Dumbbell)",,"",5,"dropset",8,10,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Dumbbell)",,"",6,"normal",12,10,,,
"Shoulders","31 May 2024, 17:10","31 May 2024, 18:21","","Lateral Raise (Dumbbell)",,"",7,"dropset",8,10,,,
"Tears and sweat","28 May 2024, 20:52","28 May 2024, 21:39","Euphoria effektus","Treadmill",,"",0,"normal",,,4.18,2820,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Cable Fly Crossovers",,"",0,"normal",13.75,15,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Cable Fly Crossovers",,"",1,"normal",13.75,15,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Cable Fly Crossovers",,"",2,"normal",16.25,12,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Cable Fly Crossovers",,"",3,"normal",16.25,8,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Triceps Dip",,"",0,"normal",,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Triceps Dip",,"",1,"normal",,11,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Triceps Dip",,"",2,"normal",,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Triceps Dip",,"",3,"normal",,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Skullcrusher (Barbell)",,"",0,"normal",27.5,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Skullcrusher (Barbell)",,"",1,"normal",27.5,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Skullcrusher (Barbell)",,"",2,"normal",27.5,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Skullcrusher (Barbell)",,"",3,"normal",27.5,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Triceps Pushdown",,"",0,"normal",25,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Triceps Pushdown",,"",1,"normal",25,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Triceps Pushdown",,"",2,"normal",25,10,,,
"Quick Chest","27 May 2024, 07:39","27 May 2024, 08:32","","Triceps Pushdown",,"",3,"normal",30,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Leg Raise Parallel Bars",,"",0,"normal",,16,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Leg Raise Parallel Bars",,"",1,"normal",,16,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Leg Raise Parallel Bars",,"",2,"normal",,12,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Leg Raise Parallel Bars",,"",3,"normal",,12,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Cable Crunch",,"",0,"normal",40,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Cable Crunch",,"",1,"normal",55,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Cable Crunch",,"",2,"normal",70,12,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Cable Crunch",,"",3,"normal",70,12,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Dumbbell)",,"",0,"warmup",20,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Dumbbell)",,"",1,"normal",26,12,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Dumbbell)",,"",2,"normal",30,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Dumbbell)",,"",3,"normal",34,7,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Dumbbell)",,"",4,"normal",36,4,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Lateral Raise (Cable)",,"",0,"normal",5,20,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Lateral Raise (Cable)",,"",1,"normal",5,15,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Lateral Raise (Cable)",,"",2,"normal",7.5,12,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Lateral Raise (Cable)",,"",3,"normal",7.5,12,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Rear Delt Reverse Fly (Machine)",,"Könnyebb gép",0,"normal",58,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Rear Delt Reverse Fly (Machine)",,"Könnyebb gép",1,"normal",45,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Rear Delt Reverse Fly (Machine)",,"Könnyebb gép",2,"normal",45,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Rear Delt Reverse Fly (Machine)",,"Könnyebb gép",3,"normal",45,10,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Machine Plates)",,"",0,"normal",40,12,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Machine Plates)",,"",1,"normal",70,9,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Machine Plates)",,"",2,"normal",70,8,,,
"Shoulders","26 May 2024, 16:35","26 May 2024, 18:02","","Shoulder Press (Machine Plates)",,"",3,"normal",80,6,,,
"Cardio & FA Cup","25 May 2024, 17:07","25 May 2024, 17:58","","Treadmill",,"",0,"normal",,,,2940,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Leg Raise Parallel Bars",,"",0,"normal",,14,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Leg Raise Parallel Bars",,"",1,"normal",,15,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Leg Raise Parallel Bars",,"",2,"normal",,12,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Leg Raise Parallel Bars",,"",3,"normal",,12,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Rope Straight Arm Pulldown",,"",0,"normal",25,12,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Rope Straight Arm Pulldown",,"",1,"normal",25,10,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Rope Straight Arm Pulldown",,"",2,"normal",25,10,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Rope Straight Arm Pulldown",,"",3,"normal",20,10,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",60,15,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",70,12,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",80,12,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",90,10,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Bicep Curl (Barbell)",,"",0,"normal",25,12,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Bicep Curl (Barbell)",,"",1,"normal",25,12,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Bicep Curl (Barbell)",,"",2,"normal",30,8,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Bicep Curl (Barbell)",,"",3,"normal",30,9,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Iso-Lateral High Row (Machine)",,"",0,"normal",50,12,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Iso-Lateral High Row (Machine)",,"",1,"normal",60,8,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Iso-Lateral High Row (Machine)",,"",2,"normal",60,10,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Iso-Lateral High Row (Machine)",,"",3,"normal",70,10,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Russian Twist (Weighted)",,"",0,"normal",20,15,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Russian Twist (Weighted)",,"",1,"normal",20,10,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Russian Twist (Weighted)",,"",2,"normal",20,10,,,
"Back","24 May 2024, 17:13","24 May 2024, 18:24","","Russian Twist (Weighted)",,"",3,"normal",20,12,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Incline Bench Press (Dumbbell)",,"",0,"warmup",22,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Incline Bench Press (Dumbbell)",,"",1,"normal",28,8,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Incline Bench Press (Dumbbell)",,"",2,"normal",34,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Incline Bench Press (Dumbbell)",,"",3,"normal",38,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Incline Bench Press (Dumbbell)",,"",4,"normal",42,6,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Chest Press (Machine)",,"",0,"normal",40,18,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Chest Press (Machine)",,"",1,"normal",40,12,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Chest Press (Machine)",,"",2,"normal",40,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Chest Press (Machine)",,"",3,"normal",40,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Chest Press (Machine)",,"",4,"normal",40,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Triceps Pushdown",,"",0,"normal",25,12,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Triceps Pushdown",,"",1,"normal",30,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Triceps Pushdown",,"",2,"normal",30,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Triceps Pushdown",,"",3,"normal",35,6,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Skullcrusher (Barbell)",,"",0,"normal",27.5,12,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Skullcrusher (Barbell)",,"",1,"normal",27.5,8,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Skullcrusher (Barbell)",,"",2,"normal",27.5,10,,,
"Kis csecs","23 May 2024, 18:37","23 May 2024, 19:40","","Skullcrusher (Barbell)",,"",3,"normal",27.5,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Leg Raise Parallel Bars",,"",0,"normal",,16,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Leg Raise Parallel Bars",,"",1,"normal",,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Leg Raise Parallel Bars",,"",2,"normal",,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Leg Raise Parallel Bars",,"",3,"normal",,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Shoulder Press (Dumbbell)",,"",0,"warmup",14,18,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Shoulder Press (Dumbbell)",,"",1,"normal",24,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Shoulder Press (Dumbbell)",,"",2,"normal",28,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Shoulder Press (Dumbbell)",,"",3,"normal",30,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Shoulder Press (Dumbbell)",,"",4,"normal",32,7,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Rear Delt Reverse Fly (Machine)",,"Könnyebb gép",0,"normal",73,15,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Rear Delt Reverse Fly (Machine)",,"Könnyebb gép",1,"normal",73,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Rear Delt Reverse Fly (Machine)",,"Könnyebb gép",2,"normal",79,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Rear Delt Reverse Fly (Machine)",,"Könnyebb gép",3,"normal",79,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Cable)",,"",1,"normal",5,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Cable)",,"",2,"normal",7.5,8,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Cable)",,"",3,"normal",7.5,8,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Dumbbell)",,"",0,"normal",14,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Dumbbell)",,"",1,"dropset",8,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Dumbbell)",,"",2,"normal",14,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Dumbbell)",,"",3,"dropset",8,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Dumbbell)",,"",4,"normal",14,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Lateral Raise (Dumbbell)",,"",5,"dropset",8,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Y Raises",,"",0,"normal",10,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Y Raises",,"",1,"normal",15,10,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Y Raises",,"",2,"normal",10,12,,,
"Shoulders","20 May 2024, 12:58","20 May 2024, 14:20","","Y Raises",,"",3,"normal",10,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Shrug (Dumbbell)",,"",0,"warmup",26,15,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Shrug (Dumbbell)",,"",1,"normal",36,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Shrug (Dumbbell)",,"",2,"normal",42,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Shrug (Dumbbell)",,"",3,"normal",46,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Shrug (Dumbbell)",,"",4,"normal",46,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Iso-Lateral Row (Machine)",,"/side",0,"normal",50,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Iso-Lateral Row (Machine)",,"/side",1,"normal",65,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Iso-Lateral Row (Machine)",,"/side",2,"normal",85,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Iso-Lateral Row (Machine)",,"/side",3,"normal",85,8,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Iso-Lateral Row (Machine)",,"/side",4,"dropset",50,10,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Lat Pulldown (Cable)",,"",2,"normal",80,10,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Lat Pulldown (Cable)",,"",3,"normal",80,8,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Single Arm Cable Row",,"",0,"normal",40,10,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Single Arm Cable Row",,"",1,"normal",40,10,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Single Arm Cable Row",,"",2,"normal",47,8,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Single Arm Cable Row",,"",3,"normal",47,8,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Single Arm Lat Pulldown",,"",0,"normal",45,10,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Single Arm Lat Pulldown",,"",1,"normal",45,9,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Single Arm Lat Pulldown",,"",2,"normal",50,8,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Single Arm Lat Pulldown",,"",3,"normal",50,7,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Preacher Curl (Dumbbell)",,"",0,"normal",10,10,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Preacher Curl (Dumbbell)",,"",1,"normal",10,10,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Preacher Curl (Dumbbell)",,"",2,"normal",10,10,,,
"BacKÖKÉNY","18 May 2024, 13:58","18 May 2024, 15:32","","Preacher Curl (Dumbbell)",,"",3,"normal",10,10,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Squat (Barbell)",,"",0,"warmup",60,12,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Squat (Barbell)",,"",1,"normal",80,12,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Squat (Barbell)",,"",2,"normal",100,12,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Squat (Barbell)",,"",3,"normal",120,8,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Squat (Barbell)",,"",4,"normal",125,8,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Pendulum Squat (Machine)",,"",0,"normal",90,12,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Pendulum Squat (Machine)",,"",1,"normal",130,15,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Pendulum Squat (Machine)",,"",2,"normal",160,12,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Pendulum Squat (Machine)",,"",3,"normal",180,8,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Standing Leg Curls",,"Medence elmozdítva - halál",0,"normal",10,12,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Standing Leg Curls",,"Medence elmozdítva - halál",1,"normal",10,12,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Standing Leg Curls",,"Medence elmozdítva - halál",2,"normal",11.25,12,,,
"Legs w/ Beni","17 May 2024, 18:26","17 May 2024, 20:46","","Standing Leg Curls",,"Medence elmozdítva - halál",3,"normal",11.25,10,,,
